100	1.55554	0
600	0.907399	0
1100	0.715903	0
1600	0.990443	0
2100	1.04629	0
2600	0.968474	0
3100	1.02553	0
3600	0.947908	0
4100	0.950872	0
4600	0.93417	0
5100	0.848304	0
5600	0.928811	0
6100	0.962651	0
6600	0.905926	0
7100	0.961259	0
7600	0.981168	0
8100	0.961411	0
8600	0.949604	0
9100	0.963667	0
9600	0.941832	0
10100	1.00302	0
10600	0.951118	0
11100	0.94331	0
11600	1.00406	0
12100	0.960161	0
12600	0.944436	0
13100	0.954402	0
13600	0.985796	0
14100	0.933601	0
14600	0.997518	0
15100	0.948391	0
15600	0.90553	0
16100	0.89492	0
16600	0.954643	0
17100	0.955157	0
17600	0.974423	0
18100	0.954488	0
18600	0.923603	0
19100	0.911641	0
19600	0.933523	0
20100	0.949964	0
20600	0.965606	0
21100	0.955165	0
21600	0.980315	0
22100	0.933501	0
22600	0.942101	0
23100	0.948224	0
23600	0.919071	0
24100	0.931469	0
24600	0.961543	0
25100	0.954783	0
25600	0.959301	0
26100	0.978546	0
26600	0.94005	0
27100	0.953917	0
27600	0.920433	0
28100	0.978441	0
28600	0.924963	0
29100	0.950832	0
29600	0.971228	0
30100	0.951865	0
30600	0.90041	0
31100	0.925322	0
31600	0.937755	0
32100	0.968276	0
32600	0.926585	0
33100	0.925218	0
33600	0.945593	0
34100	0.94798	0
34600	0.912925	0
35100	0.976091	0
35600	0.910768	0
36100	0.970598	0
36600	0.942197	0
37100	0.962256	0
37600	0.960578	0
38100	0.95971	0
38600	0.941989	0
39100	0.95456	0
39600	0.941525	0
40100	0.944575	0
40600	0.966227	0
41100	0.93271	0
41600	0.924538	0
42100	0.940345	0
42600	0.945284	0
43100	0.9571	0
43600	0.947016	0
44100	0.927902	0
44600	0.953467	0
45100	0.921986	0
45600	0.936182	0
46100	0.931722	0
46600	0.955732	0
47100	0.945793	0
47600	0.948317	0
48100	0.93947	0
48600	0.940207	0
49100	0.938156	0
49600	0.925759	0
50100	0.932238	0
50600	0.949926	0
51100	0.944436	0
51600	0.951677	0
52100	0.919591	0
52600	0.96482	0
53100	0.944933	0
53600	0.961149	0
54100	0.969877	0
54600	0.945504	0
55100	0.965862	0
55600	0.961198	0
56100	0.955403	0
56600	0.958129	0
57100	0.945482	0
57600	0.926641	0
58100	0.95297	0
58600	0.938037	0
59100	0.953789	0
59600	0.965852	0
60100	0.958463	0
60600	0.953122	0
61100	0.93498	0
61600	0.943016	0
62100	0.937615	0
62600	0.944569	0
63100	0.929689	0
63600	0.95066	0
64100	0.954316	0
64600	0.933686	0
65100	0.93891	0
65600	0.92301	0
66100	0.959859	0
66600	0.941412	0
67100	0.936715	0
67600	0.956106	0
68100	0.947658	0
68600	0.933098	0
69100	0.953079	0
69600	0.934219	0
70100	0.954184	0
70600	0.93641	0
71100	0.935978	0
71600	0.94913	0
72100	0.947807	0
72600	0.941815	0
73100	0.928989	0
73600	0.928226	0
74100	0.937838	0
74600	0.945497	0
75100	0.957715	0
75600	0.917816	0
76100	0.95535	0
76600	0.926395	0
77100	0.949768	0
77600	0.937885	0
78100	0.942089	0
78600	0.938817	0
79100	0.935095	0
79600	0.926412	0
80100	0.94369	0
80600	0.951105	0
81100	0.945601	0
81600	0.931228	0
82100	0.936925	0
82600	0.936432	0
83100	0.953261	0
83600	0.94128	0
84100	0.946319	0
84600	0.957044	0
85100	0.958162	0
85600	0.964036	0
86100	0.956518	0
86600	0.932921	0
87100	0.948997	0
87600	0.955788	0
88100	0.959192	0
88600	0.946098	0
89100	0.94428	0
89600	0.933694	0
90100	0.940382	0
90600	0.963951	0
91100	0.94564	0
91600	0.952048	0
92100	0.949096	0
92600	0.945231	0
93100	0.940781	0
93600	0.94178	0
94100	0.941528	0
94600	0.947343	0
95100	0.926108	0
95600	0.947501	0
96100	0.943179	0
96600	0.936284	0
97100	0.947383	0
97600	0.956475	0
98100	0.950906	0
98600	0.949634	0
99100	0.955045	0
99600	0.934438	0
